date,region,product,revenue,quantity
2025-09-15,International,Pro,1413.74,20
2025-04-08,South,Starter,309.59,15
2024-01-12,International,Enterprise,2005.35,90
2025-04-10,International,Student,11.84,31
2025-01-07,South,Student,12.99,5
2024-08-21,East,Student,34.03,55
2025-08-29,International,Starter,145.07,51
2025-05-09,South,Starter,60.01,52
2025-04-27,West,Free Trial,0.0,18
2024-07-06,East,Student,46.93,61
2025-08-11,Central,Pro,960.03,99
2025-06-08,South,Free Trial,0.0,83
2025-06-03,South,Enterprise,1481.13,98
2024-12-03,International,Pro,642.1,97
2024-07-29,International,Student,28.39,88
2024-06-22,International,Free Trial,0.0,65
2025-05-08,South,Pro,1138.65,41
2025-10-14,Central,Pro,1281.38,82
2024-11-05,International,Starter,112.55,16
2025-12-12,South,Pro,467.31,72
2025-03-08,West,Free Trial,0.0,52
2025-11-30,South,Pro,669.99,27
2024-07-10,West,Pro,663.11,21
2025-08-14,West,Student,27.25,75
2025-08-18,East,Free Trial,0.0,79
2024-03-23,International,Free Trial,0.0,21
2025-05-17,West,Free Trial,0.0,20
2025-03-04,Central,Starter,397.68,30
2025-04-19,West,Student,76.38,1
2025-06-30,South,Enterprise,3248.36,22
2025-02-18,International,Enterprise,1209.81,27
2025-12-13,International,Free Trial,0.0,88
2025-11-11,East,Pro,1044.4,31
2024-11-30,Central,Free Trial,0.0,89
2024-01-20,West,Enterprise,2114.57,73
2025-09-17,South,Student,12.41,49
2025-09-05,East,Pro,963.7,69
2025-03-25,East,Pro,615.01,78
2025-06-27,East,Enterprise,1544.0,66
2024-10-11,East,Pro,1076.32,89
2025-11-25,West,Student,75.22,15
2025-02-28,South,Free Trial,0.0,1
2025-01-30,South,Enterprise,3484.96,87
2024-04-26,Central,Free Trial,0.0,75
2024-02-23,West,Student,68.54,33
2025-08-17,East,Free Trial,0.0,12
2024-12-02,West,Starter,472.77,100
2024-02-17,West,Student,14.9,77
2024-06-08,South,Enterprise,691.39,7
2024-07-27,West,Free Trial,0.0,81
2025-07-06,West,Free Trial,0.0,82
2024-03-08,South,Starter,230.95,68
2024-06-18,International,Student,59.52,84
2024-10-30,Central,Free Trial,0.0,42
2024-01-31,West,Student,23.26,65
2025-11-06,International,Enterprise,4781.34,24
2025-10-18,South,Enterprise,899.68,54
2025-07-06,West,Student,94.34,88
2024-04-25,International,Student,87.27,22
2025-04-28,South,Student,21.92,72
2024-02-03,International,Starter,428.3,31
2025-10-01,West,Student,15.11,97
2024-06-28,South,Starter,352.63,34
2024-10-14,Central,Starter,196.73,77
2025-01-25,East,Enterprise,2003.04,67
2025-11-27,South,Pro,213.71,2
2024-10-29,East,Enterprise,1230.38,48
2024-08-08,South,Free Trial,0.0,3
2025-08-22,West,Starter,480.57,59
2025-01-07,East,Pro,355.7,35
2025-08-06,South,Student,84.06,91
2024-03-01,East,Free Trial,0.0,49
2025-10-26,South,Pro,284.6,97
2024-10-27,East,Student,38.64,98
2025-12-07,Central,Pro,592.7,29
2025-12-16,South,Enterprise,2755.54,11
2025-12-17,International,Student,81.08,100
2024-10-12,West,Starter,443.17,90
2024-10-05,International,Free Trial,0.0,19
2024-05-01,Central,Free Trial,0.0,58
2025-05-25,East,Free Trial,0.0,48
2024-10-10,South,Student,23.7,26
2024-05-10,East,Student,13.46,52
2025-04-19,International,Free Trial,0.0,68
2025-02-21,Central,Free Trial,0.0,10
2024-05-12,Central,Free Trial,0.0,40
2025-08-03,South,Starter,110.7,7
2024-09-19,East,Free Trial,0.0,68
2025-01-31,East,Starter,482.56,73
2025-09-26,East,Pro,637.36,51
2024-03-15,South,Free Trial,0.0,75
2025-02-21,East,Starter,451.64,49
2025-09-16,International,Free Trial,0.0,85
2024-06-07,International,Free Trial,0.0,94
2025-07-15,East,Starter,194.28,71
2025-05-03,South,Free Trial,0.0,66
2025-04-20,South,Student,64.98,48
2025-03-20,West,Enterprise,3139.14,33
2025-06-21,East,Pro,832.56,33
2025-09-14,East,Pro,558.32,78
2025-06-24,East,Free Trial,0.0,11
2024-06-07,East,Student,10.89,1
2024-03-09,Central,Enterprise,723.52,85
2025-12-16,South,Student,23.21,79
2024-03-09,Central,Starter,433.81,37
2025-07-31,West,Starter,185.23,3
2024-07-28,International,Free Trial,0.0,64
2024-11-25,East,Free Trial,0.0,61
2024-05-15,West,Free Trial,0.0,79
2025-07-07,South,Enterprise,4247.7,50
2024-10-31,East,Starter,183.58,2
2024-12-03,International,Starter,75.03,24
2024-08-27,Central,Starter,63.94,63
2025-03-12,South,Free Trial,0.0,14
2025-09-29,Central,Free Trial,0.0,80
2025-02-14,East,Free Trial,0.0,100
2025-07-12,West,Enterprise,2310.34,17
2024-01-05,West,Student,69.3,32
2025-10-05,West,Student,65.41,53
2024-04-12,International,Student,61.47,62
2024-06-05,Central,Pro,533.47,40
2025-05-17,Central,Pro,1095.15,41
2024-08-18,West,Starter,266.97,80
2024-11-19,South,Pro,117.83,64
2025-05-16,South,Starter,339.06,10
2025-05-23,Central,Pro,416.06,12
2025-08-12,East,Pro,305.26,43
2025-09-28,International,Free Trial,0.0,93
2024-03-13,International,Starter,282.04,25
2024-08-03,South,Pro,365.83,94
2024-07-07,Central,Enterprise,1737.78,58
2024-10-20,International,Free Trial,0.0,1
2024-10-04,South,Student,12.31,96
2025-07-01,South,Starter,398.51,41
2024-03-08,West,Student,47.22,10
2025-09-14,West,Student,66.69,89
2025-07-24,Central,Pro,776.65,31
2025-11-04,East,Free Trial,0.0,76
2024-12-21,West,Enterprise,2082.54,25
2024-09-18,West,Free Trial,0.0,10
2025-07-25,Central,Free Trial,0.0,1
2024-12-18,Central,Free Trial,0.0,95
2024-03-21,West,Enterprise,4528.39,58
2024-09-23,Central,Free Trial,0.0,51
2025-11-16,Central,Starter,321.02,15
2025-02-11,West,Student,83.91,1
2024-02-21,Central,Pro,922.97,2
2024-11-14,Central,Enterprise,1027.53,36
2024-01-19,East,Free Trial,0.0,92
2025-07-13,East,Starter,86.65,70
2024-01-25,East,Free Trial,0.0,49
2025-02-07,East,Pro,433.97,48
2025-07-11,International,Student,71.6,36
2025-10-05,West,Student,58.08,2
2024-06-04,South,Enterprise,1208.52,90
2024-12-12,West,Student,35.42,56
2025-12-27,International,Starter,440.13,93
2024-08-30,Central,Student,21.89,8
2024-07-13,International,Student,37.0,3
2025-05-30,International,Pro,1166.92,56
2025-05-14,West,Free Trial,0.0,93
2025-09-11,International,Student,99.32,6
2025-09-02,East,Pro,1470.67,92
2024-04-30,International,Free Trial,0.0,12
2025-07-07,Central,Starter,85.49,26
2025-11-28,East,Student,44.07,13
2024-12-09,International,Enterprise,2990.95,72
2024-02-18,Central,Starter,410.15,31
2024-07-09,West,Pro,931.6,52
2024-02-03,Central,Student,81.88,87
2024-06-11,East,Pro,538.96,77
2025-04-26,West,Student,52.97,35
2025-01-07,Central,Enterprise,2661.11,90
2024-02-28,International,Starter,463.34,26
2024-03-22,South,Pro,504.99,96
2024-03-16,International,Free Trial,0.0,44
2024-09-06,International,Enterprise,2395.51,63
2025-01-31,South,Starter,442.75,24
2024-09-11,Central,Free Trial,0.0,49
2024-01-03,Central,Starter,489.3,18
2025-01-28,West,Free Trial,0.0,39
2024-01-17,East,Enterprise,2687.73,72
2025-04-04,West,Starter,458.08,67
2025-02-14,West,Enterprise,4676.57,7
2025-02-06,East,Pro,654.72,31
2025-03-20,West,Enterprise,2094.24,94
2025-06-27,West,Student,33.94,2
2025-09-30,International,Free Trial,0.0,16
2024-01-12,East,Free Trial,0.0,6
2025-08-29,West,Starter,76.42,95
2024-08-30,West,Starter,214.18,3
2025-09-14,Central,Enterprise,1211.36,26
2025-04-16,Central,Free Trial,0.0,60
2025-12-13,International,Enterprise,1540.69,15
2025-08-11,East,Student,13.75,80
2025-06-30,South,Pro,286.27,60
2024-12-23,South,Enterprise,3477.14,33
2024-10-06,International,Starter,69.73,37
2025-07-24,International,Enterprise,3620.69,43
2024-08-18,International,Pro,274.1,3
2025-10-07,International,Pro,1105.71,77
2025-02-02,Central,Enterprise,2882.27,37
2024-10-16,Central,Student,98.23,21
2024-06-20,International,Enterprise,1172.34,64
2025-09-23,South,Pro,540.86,53
2025-01-24,West,Starter,486.28,53
2024-04-15,South,Starter,189.32,55
2024-02-01,South,Pro,514.87,82
2024-06-06,South,Student,11.44,26
2024-12-27,West,Enterprise,2767.86,4
2024-03-13,Central,Starter,356.4,9
2025-03-27,East,Pro,692.42,13
2024-11-19,South,Pro,585.61,57
2025-08-08,West,Enterprise,1080.27,33
2024-11-05,West,Starter,160.38,42
2024-11-10,South,Free Trial,0.0,34
2024-02-27,South,Enterprise,3793.65,47
2024-08-06,West,Enterprise,3624.78,60
2025-08-20,West,Enterprise,3752.07,16
2025-08-09,West,Free Trial,0.0,82
2025-08-12,International,Student,49.13,96
2024-11-03,South,Free Trial,0.0,28
2025-03-15,Central,Student,89.67,71
2024-08-28,East,Enterprise,3710.67,64
2024-09-27,International,Student,45.64,1
2025-01-18,South,Pro,1180.8,32
2025-12-11,South,Student,82.12,12
2025-07-09,Central,Starter,434.99,83
2024-04-12,International,Starter,123.77,78
2025-01-03,South,Student,31.77,25
2024-05-27,International,Student,29.14,88
2024-05-16,East,Free Trial,0.0,52
2024-10-23,Central,Pro,360.46,72
2024-05-16,Central,Starter,393.39,51
2025-04-16,South,Free Trial,0.0,76
2025-10-30,East,Enterprise,1244.02,61
2024-08-30,International,Starter,150.73,69
2024-12-12,East,Pro,291.32,88
2024-07-05,West,Free Trial,0.0,13
2024-09-14,West,Pro,692.59,25
2024-08-21,East,Free Trial,0.0,36
2024-10-27,East,Starter,482.69,64
2025-11-06,West,Free Trial,0.0,76
2025-06-21,East,Free Trial,0.0,2
2025-11-19,South,Enterprise,4189.45,11
2024-12-02,Central,Enterprise,1070.77,50
2024-02-28,South,Enterprise,2463.88,89
2025-09-15,International,Pro,382.44,29
2024-05-07,West,Pro,1103.27,51
2024-10-18,East,Starter,353.05,24
2025-03-18,East,Starter,271.74,60
2025-04-23,East,Starter,472.66,54
2025-06-02,West,Student,46.16,39
2025-05-04,West,Student,10.31,72
2025-01-05,West,Starter,220.3,5
2024-12-09,International,Enterprise,1262.6,65
2024-11-07,East,Enterprise,881.66,5
2025-10-17,South,Enterprise,3775.66,17
2025-05-22,Central,Pro,1045.56,56
2025-04-29,Central,Free Trial,0.0,22
2025-03-14,South,Student,22.39,73
2024-01-03,South,Starter,56.21,6
2024-09-07,South,Starter,412.18,85
2024-12-31,South,Enterprise,4756.39,94
2024-03-13,Central,Free Trial,0.0,58
2024-09-30,Central,Free Trial,0.0,63
2025-10-23,International,Starter,97.02,28
2025-08-24,International,Student,77.37,70
2025-12-26,Central,Free Trial,0.0,10
2024-09-20,International,Free Trial,0.0,55
2024-02-05,International,Free Trial,0.0,41
2024-11-17,West,Enterprise,3187.47,85
2024-07-31,East,Student,79.76,56
2024-10-30,East,Starter,109.3,29
2025-08-27,Central,Student,19.13,13
2024-06-09,International,Free Trial,0.0,91
2025-06-30,West,Pro,561.36,37
2025-07-29,Central,Starter,163.17,1
2025-12-17,West,Starter,358.28,56
2025-12-16,East,Starter,459.33,76
2025-06-27,Central,Student,37.02,82
2024-06-14,Central,Student,74.36,96
2025-05-31,South,Pro,1286.14,100
2025-05-28,International,Starter,459.05,17
2024-07-28,South,Free Trial,0.0,83
2025-07-13,South,Pro,561.76,70
2024-10-24,West,Student,56.99,50
2025-12-15,West,Starter,364.06,33
2025-08-12,Central,Student,37.54,96
2025-08-11,International,Free Trial,0.0,35
2025-02-04,West,Enterprise,2818.91,88
2025-03-30,International,Enterprise,3053.16,50
2024-07-16,International,Starter,486.98,80
2025-03-31,East,Starter,227.74,16
2024-02-21,International,Pro,903.5,19
2025-03-03,West,Student,138.21,1
2024-04-11,South,Enterprise,2103.48,41
2025-04-05,International,Student,95.6,43
2025-05-26,International,Student,39.02,97
2025-01-02,South,Enterprise,949.44,23
2024-09-17,South,Student,34.71,1
2024-02-23,South,Free Trial,0.0,58
2024-12-11,International,Student,82.75,17
2024-10-25,West,Enterprise,820.81,49
2024-12-27,Central,Enterprise,979.3,23
2024-09-19,Central,Enterprise,809.2,66
2025-08-25,International,Student,93.97,1
2024-05-27,East,Starter,288.18,69
2025-03-12,West,Free Trial,0.0,100
2024-08-26,Central,Student,88.05,94
2024-03-06,South,Pro,1441.66,53
2024-07-17,West,Free Trial,0.0,39
2024-10-01,East,Starter,280.71,53
2024-03-03,East,Pro,1216.24,43
2024-02-19,International,Free Trial,0.0,95
2025-07-01,East,Pro,1476.37,100
2024-10-11,West,Starter,171.1,75
2024-01-13,International,Student,67.42,78
2025-05-02,International,Student,88.12,74
2025-05-13,East,Enterprise,2014.86,20
2025-07-22,Central,Pro,393.64,50
2025-09-16,Central,Free Trial,0.0,2
2024-11-01,Central,Pro,749.65,46
2025-01-21,South,Enterprise,4945.36,2
2025-08-09,Central,Student,67.62,29
2025-08-09,Central,Pro,1343.58,75
2025-10-05,International,Pro,296.5,56
2024-01-02,East,Free Trial,0.0,33
2024-10-03,East,Pro,1222.0,12
2024-12-28,International,Free Trial,0.0,98
2024-05-23,Central,Free Trial,0.0,36
2025-09-17,West,Student,27.21,40
2024-06-06,West,Starter,93.37,96
2025-03-26,South,Student,35.71,56
2025-04-16,Central,Free Trial,0.0,47
2024-04-26,Central,Pro,818.88,55
2024-09-30,International,Starter,140.66,65
2025-06-18,East,Free Trial,0.0,41
2025-10-18,International,Student,72.67,36
2024-04-18,International,Student,24.33,83
2024-08-13,East,Student,12.8,83
2025-01-04,International,Student,74.48,97
2024-10-13,East,Student,47.8,62
2024-10-26,International,Starter,94.4,57
2024-07-16,West,Student,46.26,76
2024-08-06,West,Enterprise,915.23,68
2024-04-02,South,Free Trial,0.0,65
2024-06-02,Central,Starter,448.86,47
2024-12-14,International,Enterprise,2364.44,71
2025-08-30,West,Student,93.51,31
2024-05-16,South,Starter,149.03,61
2024-05-01,South,Free Trial,0.0,65
2025-08-16,West,Starter,447.76,30
2025-04-27,International,Pro,150.28,98
2025-03-14,Central,Enterprise,4428.14,92
2025-07-09,South,Pro,1039.54,71
2024-10-14,South,Student,62.28,91
2024-09-22,West,Student,47.86,41
2024-11-17,East,Free Trial,0.0,68
2024-03-20,International,Free Trial,0.0,80
2025-12-02,West,Student,77.41,60
2025-06-10,West,Enterprise,3124.33,42
2025-05-20,International,Pro,880.96,39
2025-01-13,International,Free Trial,0.0,98
2025-12-30,South,Starter,232.24,71
2024-08-03,International,Enterprise,2977.22,57
2025-02-24,East,Free Trial,0.0,3
2024-06-08,West,Student,45.87,20
2024-08-31,International,Student,71.31,24
2024-04-27,International,Pro,984.85,43
2024-03-31,International,Free Trial,0.0,13
2024-06-07,International,Free Trial,0.0,67
2025-10-21,South,Pro,815.04,18
2024-01-28,South,Pro,1381.57,50
2025-09-02,West,Pro,165.91,76
2024-05-15,East,Student,80.14,76
2025-07-22,East,Student,59.8,30
2024-08-17,Central,Free Trial,0.0,85
2025-03-23,Central,Free Trial,0.0,59
2024-02-17,East,Enterprise,699.07,63
2024-12-01,South,Free Trial,0.0,79
2025-02-27,International,Starter,498.44,25
2024-12-12,Central,Student,11.19,63
2025-03-28,East,Pro,1172.32,85
2024-08-11,West,Enterprise,1981.71,81
2024-02-13,Central,Student,70.85,5
2025-01-01,East,Pro,834.72,80
2025-09-09,East,Free Trial,0.0,36
2025-12-28,Central,Enterprise,701.21,48
2025-06-05,International,Starter,97.1,10
2024-11-14,West,Enterprise,4494.94,7
2025-10-29,West,Starter,471.29,83
2024-11-26,West,Starter,230.27,57
2024-04-26,Central,Student,83.72,100
2025-06-30,International,Pro,1141.12,75
2025-10-16,South,Student,65.61,69
2024-02-24,East,Starter,337.46,39
2025-10-04,Central,Enterprise,2418.58,38
2024-09-26,South,Student,61.71,38
2024-01-26,East,Student,75.31,55
2024-11-01,West,Pro,704.81,18
2025-09-19,Central,Student,29.68,64
2025-06-02,East,Pro,597.09,64
2025-01-09,South,Starter,320.64,91
2025-11-16,East,Student,31.02,66
2025-02-06,International,Starter,369.8,18
2025-08-01,West,Enterprise,3016.45,91
2025-11-08,Central,Starter,498.17,30
2024-08-20,East,Enterprise,907.12,95
2025-01-16,West,Free Trial,0.0,45
2025-10-03,Central,Free Trial,0.0,32
2025-08-20,South,Student,12.16,60
2024-07-31,Central,Enterprise,4076.19,61
2025-12-27,Central,Student,25.9,16
2024-12-19,International,Enterprise,2951.46,84
2024-03-25,South,Enterprise,3833.26,79
2024-04-27,South,Pro,718.73,44
2024-01-14,East,Starter,84.62,86
2024-04-06,South,Free Trial,0.0,71
2024-03-14,Central,Pro,419.1,98
2024-11-03,Central,Student,44.79,8
2025-12-23,International,Enterprise,4177.84,27
2025-12-11,South,Student,35.9,95
2024-05-11,International,Starter,291.21,37
2025-11-11,East,Starter,396.79,4
2024-06-04,South,Enterprise,4861.6,96
2024-01-31,International,Free Trial,0.0,50
2025-12-25,East,Pro,880.96,25
2025-03-01,South,Student,51.37,77
2025-01-21,South,Student,49.2,10
2024-01-02,East,Enterprise,3859.72,31
2024-10-11,East,Pro,288.2,17
2024-05-16,East,Enterprise,3261.73,70
2024-02-10,West,Starter,376.34,55
2025-07-21,East,Student,53.94,80
2024-01-17,West,Student,87.78,79
2024-03-14,Central,Starter,336.05,36
2025-02-17,West,Enterprise,1821.95,79
2024-06-17,East,Starter,399.59,45
2024-03-05,South,Enterprise,4331.6,47
2025-03-20,Central,Starter,440.85,49
2024-02-23,West,Free Trial,0.0,50
2024-09-09,South,Starter,220.82,9
2025-08-04,International,Enterprise,3807.79,83
2025-01-25,International,Enterprise,2102.07,98
2024-06-10,East,Student,71.68,49
2024-09-26,West,Enterprise,3235.35,4
2024-08-09,International,Enterprise,511.16,23
2024-12-08,Central,Pro,1120.05,27
2024-10-04,Central,Enterprise,4437.52,52
2025-05-07,East,Starter,290.05,69
2024-08-22,International,Pro,520.97,97
2024-09-03,East,Pro,453.77,47
2024-10-09,South,Pro,623.31,62
2024-10-26,International,Starter,116.97,12
2024-04-27,Central,Free Trial,0.0,59
2025-06-22,International,Student,63.07,41
2024-08-06,West,Starter,443.68,2
2024-10-23,West,Free Trial,0.0,42
2024-10-19,East,Student,54.6,56
2025-03-11,West,Free Trial,0.0,25
2024-02-23,International,Enterprise,2759.22,8
2024-04-12,International,Student,96.85,11
2024-11-15,East,Free Trial,0.0,11
2024-11-28,West,Pro,450.24,56
2025-05-07,International,Student,25.37,14
2024-01-16,South,Free Trial,0.0,10
2025-07-15,South,Pro,163.47,86
2025-02-19,International,Enterprise,2404.6,17
2024-12-04,South,Pro,669.16,71
2025-10-29,West,Starter,438.68,75
2025-11-03,East,Starter,466.02,93
2024-03-14,Central,Enterprise,1306.43,96
2024-07-19,West,Student,12.99,24
2024-07-18,West,Starter,481.52,56
2024-12-09,Central,Pro,1045.39,18
2024-06-21,Central,Pro,234.17,20
2024-01-28,South,Student,53.24,14
2024-11-18,West,Enterprise,1938.91,76
2025-08-02,East,Pro,233.63,52
2025-03-10,East,Starter,431.96,67
2024-05-24,East,Starter,433.8,36
2024-02-08,West,Enterprise,1544.48,76
2024-05-13,East,Starter,71.24,49
2024-05-23,West,Pro,1445.23,95
2025-09-20,West,Pro,259.42,27
2024-09-19,International,Enterprise,1440.84,74
2024-04-13,East,Starter,338.78,47
2024-07-04,International,Student,95.98,15
2024-08-07,East,Starter,379.82,33
2024-12-09,South,Enterprise,1999.65,28
2024-11-07,East,Free Trial,0.0,52
2024-11-01,Central,Free Trial,0.0,57
2025-03-14,West,Starter,506.01,66
2025-03-16,South,Starter,170.43,96
2024-02-25,International,Enterprise,1613.83,97
2025-04-09,South,Starter,174.53,74
2025-07-17,Central,Starter,329.82,30
2024-12-30,South,Pro,568.45,23
2025-01-27,South,Enterprise,4163.33,73
2024-03-08,Central,Student,78.76,50
2024-06-10,Central,Starter,442.55,66
2024-03-03,International,Student,47.48,14
2024-09-29,South,Enterprise,1486.29,52
2025-08-18,Central,Starter,179.84,57
2024-10-04,South,Student,74.77,86
2024-08-26,Central,Starter,302.54,90
2025-12-06,South,Starter,392.85,99
2025-08-13,International,Enterprise,3865.72,20
2024-10-23,East,Student,54.45,76
2024-06-03,Central,Pro,574.26,11
2024-06-09,South,Student,95.58,96
2025-10-02,International,Starter,195.79,28
2025-11-06,Central,Student,59.37,65
2025-03-15,East,Free Trial,0.0,4
2025-02-26,West,Student,75.77,19
2024-10-30,International,Student,63.12,31
2025-09-22,International,Free Trial,0.0,85
2024-03-20,South,Pro,596.28,29
2025-11-20,International,Pro,242.11,66
2025-11-02,East,Student,17.95,32
2024-01-24,South,Starter,263.29,49
2024-03-01,South,Starter,398.76,99
2024-01-05,West,Enterprise,2913.37,55
2025-05-08,International,Pro,878.3,18
2025-01-30,Central,Free Trial,0.0,27
2024-04-30,East,Pro,1470.66,51
2024-07-20,International,Enterprise,4023.49,57
2025-02-10,East,Enterprise,3391.0,19
2025-08-15,East,Student,85.82,38
2024-12-18,South,Starter,462.72,25
2025-09-04,West,Student,22.48,75
2025-08-25,Central,Pro,401.32,74
2024-09-25,International,Pro,1490.87,15
2024-07-04,South,Student,74.67,73
2025-04-16,West,Free Trial,0.0,53
2025-04-07,West,Student,71.37,71
2024-08-17,East,Enterprise,1493.03,15
2024-02-03,West,Student,19.67,45
2025-08-07,West,Pro,661.89,92
2024-09-09,International,Free Trial,0.0,35
2025-08-22,West,Pro,372.56,30
2024-10-05,Central,Starter,264.31,86
2025-03-05,South,Starter,480.65,36
2025-06-30,West,Enterprise,705.16,73
2025-07-12,Central,Pro,1119.72,10
2025-03-20,South,Free Trial,0.0,28
2024-02-08,West,Enterprise,4589.19,12
2024-04-16,South,Pro,1465.45,75
2025-11-01,International,Pro,1180.32,7
2024-11-15,East,Pro,310.73,72
2025-03-03,South,Pro,665.88,70
2024-02-03,West,Free Trial,0.0,78
2024-02-10,East,Enterprise,1149.71,99
2024-07-24,Central,Free Trial,0.0,96
2024-12-03,Central,Free Trial,0.0,34
2024-06-08,West,Starter,193.66,10
2025-03-11,West,Student,182.67,86
2024-04-08,South,Free Trial,0.0,13
2024-07-29,International,Student,15.29,42
2025-05-07,West,Pro,1207.0,15
2024-07-27,East,Pro,916.15,40
2024-01-17,East,Enterprise,4577.95,86
2024-01-05,East,Free Trial,0.0,72
2025-11-01,West,Enterprise,914.07,17
2025-06-30,South,Enterprise,1927.01,63
2025-12-14,West,Free Trial,0.0,28
2025-03-22,South,Free Trial,0.0,48
2025-05-17,South,Enterprise,4370.84,25
2025-09-11,West,Starter,299.35,11
2024-02-08,South,Enterprise,3266.0,15
2025-11-04,South,Pro,1195.44,37
2024-06-22,East,Starter,103.54,37
2024-02-19,West,Starter,87.08,43
2024-08-11,Central,Pro,675.35,85
2025-03-19,East,Student,15.98,71
2024-09-16,Central,Enterprise,1252.49,42
2024-06-28,South,Enterprise,4520.4,1
2024-05-22,Central,Enterprise,2689.51,9
2025-12-25,South,Free Trial,0.0,70
2025-09-03,International,Enterprise,2842.68,46
2025-03-12,South,Free Trial,0.0,37
2025-06-02,International,Free Trial,0.0,29
2024-02-29,West,Enterprise,976.85,81
2025-12-18,Central,Student,50.63,85
2025-02-15,East,Enterprise,2138.28,65
2024-10-30,East,Starter,251.71,93
2024-03-29,South,Starter,225.37,18
2025-10-31,Central,Student,43.03,34
2025-01-26,West,Student,12.03,6
2024-03-25,Central,Enterprise,1000.54,29
2024-01-06,South,Free Trial,0.0,83
2025-03-07,East,Enterprise,682.36,90
2025-06-08,South,Pro,1327.73,1
2025-10-15,South,Student,58.73,8
2025-11-19,Central,Pro,780.21,69
2024-05-24,West,Student,46.69,25
2025-05-28,West,Pro,591.64,85
2024-06-14,East,Starter,114.27,19
2024-07-04,East,Free Trial,0.0,20
2024-10-17,West,Free Trial,0.0,36
2025-04-27,Central,Starter,286.7,46
2025-09-12,International,Free Trial,0.0,39
2024-02-02,West,Enterprise,915.21,93
2025-07-21,Central,Student,64.48,15
2024-08-21,Central,Pro,1086.34,32
2024-12-21,West,Enterprise,1374.08,100
2025-03-29,East,Starter,394.76,68
2025-08-29,East,Pro,1208.16,56
2024-10-23,West,Enterprise,4804.26,72
2024-02-11,International,Student,57.18,4
2024-05-10,International,Pro,1292.08,4
2024-11-03,West,Free Trial,0.0,37
2025-12-30,Central,Starter,185.58,79
2024-12-06,East,Free Trial,0.0,98
2024-04-07,Central,Enterprise,2612.89,53
2025-04-10,Central,Starter,297.77,23
2024-03-28,International,Free Trial,0.0,79
2024-08-16,West,Student,29.98,45
2025-05-24,International,Pro,1043.16,30
2025-04-20,International,Free Trial,0.0,99
2024-04-28,East,Pro,410.69,85
2025-09-27,South,Enterprise,4690.23,31
2025-02-16,International,Free Trial,0.0,2
2024-11-22,Central,Free Trial,0.0,42
2024-12-18,South,Enterprise,3165.6,40
2025-12-15,West,Free Trial,0.0,98
2024-10-11,East,Free Trial,0.0,95
2024-01-01,South,Free Trial,0.0,56
2025-08-03,West,Enterprise,2116.79,20
2025-06-16,International,Free Trial,0.0,55
2024-01-16,South,Pro,1119.04,50
2024-12-05,South,Student,31.65,58
2024-10-06,Central,Student,90.43,11
2025-02-12,Central,Starter,249.87,12
2024-08-16,South,Free Trial,0.0,9
2024-11-02,International,Free Trial,0.0,8
2024-05-23,Central,Starter,335.76,66
2024-10-14,East,Student,75.06,79
2025-09-20,East,Free Trial,0.0,51
2024-10-29,Central,Enterprise,2569.24,64
2024-07-03,Central,Pro,844.11,87
2024-07-07,East,Starter,455.43,23
2024-08-05,Central,Free Trial,0.0,1
2024-02-02,Central,Pro,736.12,17
2024-11-11,West,Enterprise,2039.04,51
2025-09-06,West,Enterprise,2905.6,41
2025-04-14,Central,Free Trial,0.0,4
2025-01-28,East,Student,60.68,49
2024-01-16,East,Enterprise,1240.44,58
2024-03-03,East,Starter,149.73,19
2025-09-27,Central,Free Trial,0.0,38
2025-01-02,East,Starter,431.75,42
2025-10-17,International,Starter,286.41,29
2024-02-17,Central,Pro,1376.31,18
2025-09-11,South,Student,26.54,89
2025-09-24,International,Pro,719.67,13
2025-05-12,Central,Starter,320.11,17
2024-01-28,Central,Pro,670.18,70
2024-06-30,West,Enterprise,3580.24,76
2024-06-29,South,Student,64.37,61
2024-01-06,South,Starter,493.79,46
2024-02-03,East,Pro,1274.6,76
2024-06-09,International,Pro,522.9,100
2025-01-01,West,Starter,118.05,54
2024-04-07,International,Pro,248.74,31
2025-10-20,East,Starter,218.15,29
2025-05-16,International,Student,17.63,8
2024-01-03,West,Pro,357.33,75
2025-10-25,Central,Student,18.95,19
2024-07-07,Central,Student,74.4,87
2024-10-14,South,Pro,819.77,48
2024-12-28,International,Enterprise,511.06,58
2025-08-16,International,Starter,152.11,37
2024-12-18,East,Starter,384.3,11
2025-01-29,South,Student,92.44,69
2024-03-18,Central,Enterprise,2195.8,57
2024-10-21,East,Student,11.16,95
2024-05-01,International,Enterprise,4752.41,46
2024-07-19,International,Pro,1388.0,86
2025-04-07,South,Student,97.23,92
2025-03-14,Central,Pro,582.44,85
2025-04-27,South,Pro,275.03,74
2024-06-12,International,Pro,1249.91,83
2024-11-24,South,Free Trial,0.0,8
2025-02-20,West,Free Trial,0.0,8
2024-06-08,East,Starter,81.16,15
2025-02-04,South,Free Trial,0.0,88
2025-03-28,West,Student,199.89,62
2025-10-09,South,Starter,200.88,18
2024-06-03,East,Student,21.08,46
2025-08-22,East,Pro,1316.61,49
2025-10-13,International,Enterprise,3412.05,48
2025-02-28,East,Student,17.54,37
2024-06-04,International,Enterprise,1366.54,6
2024-01-30,East,Student,84.72,99
2024-09-08,International,Free Trial,0.0,73
2025-12-14,East,Starter,366.37,10
2024-07-31,East,Enterprise,2468.09,77
